287077	04740
287080	04740
287081	04740
287082	04740
287083	04740
287084	04740
287086	04740
287088	04740
287090	04740
287093	04740
287098	04514 04530 04670
287099	04514 04530 04670
287101	04110
287155	04120
287159	00563
287191	00330 00970
287232	04740
287236	04740
287237	04740
287240	04740
287241	04740
287245	04740
287247	04740
287259	04740
287262	04740
287280	04110 04120 04310 04350
287287	04060 04630 04640 04660 04664 05310 05320 05330
287309	04740
287310	04740
287313	04740
287314	04740
287316	04740
287318	04740
287321	04740
287322	04740
287324	04740
287325	04740
287328	04740
287329	04740
287331	04740
287336	04740
287343	04740
287347	04740
287349	04740
287357	04310 04340 04916 05200 05217
287363	04740
287368	00230 00240 00760
287379	00260 00460 00670 00680
287398	04010 04012 04620 04664 04912
287408	04530
287417	03010
287420	00230
287422	04710
287425	00590
287437	04060
287480	04740
287481	04740
287484	04740
287487	04740
287489	04740
287496	04740
287501	04740
287502	04740
287506	04740
287508	04740
287509	04740
287511	04740
287513	04740
287514	04740
287516	04740
287517	04740
287520	04740
287524	03030 03420 03430 03440
287527	04610
287533	00562 04070
287585	04115
287613	04740
287614	04740
287634	03440
287644	00564
287659	04630
287670	03050
287673	04060
287716	03050 04612
287745	00562 04020 04070
287772	03050
287871	04150 04910
287876	04510 04520 04530 04670 04810
287877	00330
287920	00512
287924	00400 00970
287930	03440
287942	04010 04012 04510 04810 04910 05200 05211 05220
287961	04110
287968	04740
287969	04740
287970	04740
287973	04740
287983	00510
287984	03050
287988	00230 00240 03020 05016
287989	04360
288003	03030 03420 03430
288041	00563
288051	00240 00983
288057	04020 04510 04810
288058	01040
288077	04530
288088	00190 05010 05012 05016
288124	04514 04520
288161	00601 00603
288183	04740
288184	04740
288185	04740
288186	04740
288187	04740
288190	04740
288192	04740
288196	04740
288198	04740
288199	04740
288227	05010
288238	00563
288240	00780
288259	00230 00670
288264	04060 04620 04630 04650
288280	04514
288333	00500
288346	00310
288414	03030 03420 03430
288455	03050
288469	04120 04350
288479	03430
288490	04740
288521	04514
288532	03030 04110
288533	03022
288583	00310
288588	00230 00240 03020 05016
288611	00512
288651	03022 03420
288669	04810
288671	04110 04120
288752	00601
288774	04630
288789	04740
288790	04740
288792	04740
288795	04740
288797	04740
288798	04740
288801	04740
288803	04740
288805	04740
288806	04740
288808	04740
288810	04740
288811	04740
288813	04740
288816	04740
288818	04740
288822	04740
288823	04740
288828	04740
288829	04740
288831	04740
288832	04740
288835	04740
288838	04740
288839	04740
288840	04740
288850	04740
288851	04740
288854	04740
288858	04740
288861	04740
288866	04740
288869	04740
288875	04740
288876	04740
288878	04740
288879	04740
288880	04740
288881	04740
288886	04740
288887	04740
288891	04740
288917	00400 00970
289014	04010 04370
289021	04070
289032	00530
289036	04920
289144	04310
289211	04662 05322
289217	00020 00190 05010 05012 05016
289218	00190 05010 05012 05016
289219	00860
289229	04310
289231	04330 05010
289239	04740
289240	04740
289241	04740
289247	04740
289250	04740
289251	04740
289254	04740
289255	04740
289260	04740
289261	04740
289276	00230 00252
289322	00600
289337	04620
289352	00251 00330 00860 00970
289392	04360
289395	04610 04640 04662
289407	00190
289508	04115 04120
289533	00040 00053 00150 00500 00830 00860 00980 00982 00983
289561	00230 00240 03020 05016
289606	04080
289608	00530
289623	04120
289662	03410
289668	00330 00480
289747	04060 04630
289757	03450
289758	00230 00240 03030 03410 03420 03430 03440
289759	04510 04530 04670 04810
289784	05322
289801	00240 00983
289827	00040 00052 00500 00520
289923	04740
289924	03050
289934	00061
289950	00010 00020 00290 00620 00650
289989	05322
289990	03050
290001	04740
290002	04740
290003	04740
290005	04740
290006	04740
290008	04740
290009	04740
290010	04740
290018	04740
290019	04115 04210 05010 05012 05014 05016 05200 05210 05222
290020	04740
290027	03410
290049	04740
290050	04740
290055	04740
290056	04740
290202	04740
290206	03050
290257	04080 04614 05322
290291	04150
290300	04060
290315	00260
290396	04810
290484	00350 04916
290485	04514 04530 04670
290551	00260
290552	00510
290561	04020
290562	04360
290564	00150 00340 00350 00380 00440 00450
290566	00020 00310 00380
290567	00564
290604	00010 05010
290627	04130
290636	00030
290638	00601
290641	03010
290644	04612
290651	00562
290681	00232 00983
290685	00030
290729	03410
290741	00240
290789	04514 04530 04670
290831	00310
290868	00251 00970
290875	04110 04120
290905	04510 04512 05200 05222
290907	03450
290923	00511
290957	04740
291023	04350
291081	04540
291095	00051
291103	00190 05010 05012 05016
291105	04110 05200 05212 05214 05215 05218 05219 05220 05222 05223
291113	05322
291132	00563
291133	00251 00650
291152	05322
291157	05322
291159	05322
291161	04740
291172	04740
291245	04510 04520 04530 04670 04810 05322
291287	04540
291324	00271
29134	04310 05200 05210 05213 05217
291361	04740
29139	04350
29142	00770
291434	03010
291437	00561
29144	04612
29146	04330
29147	04330
29153	04210 05010
29154	04210 04510 05010
291543	00010 05010
291545	00010 05010
291553	04120
291556	00252 00970
29157	04115
291577	00532
291582	03320
29161	04510
291624	00290 00970
291660	00190 05010 05012 05016
29167	05016
291678	04310 04340 04916 05200 05217
291685	03060
291689	04110 04120
29169	04510 04512
291703	03420
29171	03320
291773	03022 05016
291794	05322
291795	00230 00240 03020 05016
291819	00910
29183	04012
29184	03320 04512 04640 04920
29185	04640
291885	03030 04110
29192	04310 04330 05010
291923	02010
291926	04020 04510 04810
291927	04110
291929	04740
291936	04340 05200 05217
29194	00260 00564
29195	04510 04512
291969	00190
29197	04060
291983	03050
291999	04120
29200	04350
29201	04060 04630
29202	04360
292023	00252 00970
292028	00300 00970
29204	00511 00600
292072	00230
29210	04360
29213	04540
29214	04540
29215	00220 00330
292155	00534
29216	04340
29219	05010 05012
29220	04350 04510 04512
29221	00220 00330
29223	00230
29224	00590
29225	00960 00983
292279	04670
292282	04130
29230	00100 00900
292324	04740
292325	00512
29234	04080
29235	04080
29236	03010
29238	04080
29240	03410
292406	04350 04510 04512
292409	04080
29241	00230 04020 04540 04720 04742 04912 04916
29242	00910
29243	04610
29244	00790
292483	04130
292485	00511
29251	04080 04610 04810
29253	00220 00260 00340 00350 00360 00380 00982
29254	00561
292559	04740
29256	04080
292560	04740
292561	04740
292563	04740
29257	03010
29258	03010
292588	04120
29259	04514
29260	04620
29261	00240 00670
29263	04060 04350
292661	04080
292673	03420
292683	04530
292699	04012 04120 04630 04660 04910 05200 05220
29270	00790
29271	04360 04810
292728	00590 00830 00980 00982
292732	04330
292756	04012 04360 04510 04660 04810 05211
292759	00260 00970
292763	04010
292766	03050
29277	00590 00591 00830 00902 00903 00980 00982
292778	00230 00240 03020 05016
292788	04330 05010
292804	00010 00030 00500
29282	03010
29283	03010
29284	03010
29285	03010
29286	03010
29287	03010
29288	03010
292892	04620
29290	04080
292915	00150 00920
292949	04115
29295	00590 00830 00980 00982
292964	03010
29298	00590 00591 00830 00980 00982
292994	04520 04530 04540
292999	00532
29301	00340 00910
29302	04510 04512 04640 04810
29304	03010 04150 04910
293042	04360
293070	04740
293072	04740
293075	04740
293081	04740
293083	04740
293085	04740
29309	00130
293091	04740
29310	04080
293128	00252 00970
293129	00510
293130	00190 05010 05012 05016
293140	04740
293144	00230 00240 03030 03410 03420 03430 03440
29316	04020 04080
293188	04740
293189	04740
293190	04210 04630 05014 05200 05212 05220 05222
293192	04740
293193	04740
293195	04740
293197	04740
293198	04740
293201	04740
293205	04740
293210	04740
293211	04740
293214	04740
293215	04740
293218	04740
29322	00562 04020 04070 04310 04540 04720 04730 04912 04916 05010 05016
293221	04740
293222	04740
293223	04740
293224	04740
293226	04740
293227	04740
293228	04740
293232	04740
293233	04740
293234	04740
293238	04740
293240	04740
293242	04740
293243	04740
293244	04740
293245	04740
293246	04740
293247	04740
293250	04740
293251	04740
293253	04740
293255	04740
293256	04740
293257	04740
293258	04740
29326	00480 00590
293260	04740
293262	04740
293263	04740
293268	04740
293271	04740
293273	04740
293278	04740
293279	04740
29328	00480 00590
293280	04740
293281	04740
293282	04740
293285	04740
293289	04740
293301	04740
293302	04740
293303	04740
293304	04740
293305	04740
293309	04740
293312	04740
293314	04740
293315	04740
293316	04740
293318	04740
293319	04740
29332	04010
293321	04740
293325	04740
293327	04740
293328	04740
293329	04740
29333	04610
293330	04740
293333	04740
293334	04740
293336	04740
293338	04740
293339	04740
293340	04740
293342	04740
293345	03022
29335	04080
293350	04740
293351	04740
293353	04740
293355	04740
293357	04740
293358	04740
293361	04740
293362	04740
293364	04740
293365	04740
293367	04740
293368	04740
293369	04740
29337	00562 04012 04020 04070 04370 04650 04662 04664 04670 05200 05214 05223
293370	04740
293373	04740
293374	04740
293375	04740
293377	04740
293379	04740
293381	04740
293382	04740
293383	04740
293384	04740
293387	04740
293389	04740
293390	04740
293391	04740
293392	04740
293394	04740
293398	04740
293399	04740
29340	04530 04664 04930
293400	04740
293402	04740
293421	04740
293424	04740
293425	04740
293429	04740
293431	04740
293435	04740
293437	04740
293439	04740
293448	00190 05010 05012 05016
293451	00534
293453	00190 05010 05012 05016
29348	04010 04810 05200 05218
29349	04010 04810 05200 05218
293504	00760
293508	04010 04020 04210 04310 04340 04540 04720 04740 04742 04910 04912 04916
29353	04020 04910
293539	05016
29354	00564 00565 00590 00591 00592 04010 04370 04664 04730 04912
29357	04110 04310 04350 04520 05200 05210 05212
29358	04080
29359	00564 00565 00590 00591 00592 04010 04370 04664 04730 04912
293590	04740
293594	04740
293595	04740
293596	04740
293597	04740
293598	04740
293599	04740
293600	04740
293601	04740
293603	04740
293605	04740
293607	04740
293609	04740
293620	00564
293621	04010 04012 04360 04370 04510 04530 04540 04650 04660 04662 04664 04720 04730 04810 04910 04912 04916 05200 05211 05213 05214 05215 05216 05218 05219 05220 05221 05223
293624	04620
29363	04060
293638	00272 00970
29364	04512
29365	04530
293650	00190
293652	00190 05010 05012 05016
293653	00252 00340
293655	00190 05010 05012 05016
293660	04360
293667	00533 00601
29367	00260 00564
293678	03440
29368	04010 04810 05200 05218
293688	00100
29369	04010 04810 05200 05218
293694	04010
293699	00190 05010 05012 05016
293721	00510
293722	00532 00534
29373	04340 04350 05200 05217
293759	04740
29376	04910 04920 04930
293761	04740
293762	04740
293763	04740
293764	04740
293765	04740
293769	04740
293773	04740
293774	04330
293781	04740
293785	04740
293788	04740
293789	04740
293793	04740
293794	04740
293803	04740
293805	04740
293808	04740
293809	04740
29381	04010 04060 04350 04520 05200 05210 05212 05220
293810	04740
293812	04740
293813	04740
293815	04740
293816	04740
293817	04740
29382	04310 04330 05200 05220
293820	00260 00750
293829	00280 00640
29383	00350 00643
29384	05322
293847	04010
29385	04060
293860	04010 04510
29387	00564 00565 00590 00591 00592 04010 04370 04664 04730 04912
293876	00010 05010
293878	04740
293897	04310
29392	05010
29393	04510 04512
293990	04310 04340 04916 05200 05217
293991	00190 05010 05012 05016
294018	03022
294051	03450 04640
29407	04742
29409	04514
294109	04740
29411	00062
29412	04020 04080
294121	04080
294122	04080
294123	04080
294124	04080
294125	04080
294126	04080
29413	04020 04080
294130	04080
294131	04080
294133	04080
294134	04080
294138	04740
29414	04010 04012 04150 04210 04370 04510 04530 04620 04630 04660 04662 04664 04910 04920 05200 05210 05211 05212 05213 05214 05215 05218 05220 05221 05222 05223
294140	04740
294143	04740
29415	04080
294150	04740
294151	04740
294152	04740
294155	04740
294157	04740
294158	04740
294159	04740
29416	00300 00310 00380
294161	04740
294162	04740
294164	04740
294166	04740
294175	04740
294183	04740
294186	04740
294187	04740
294188	04740
29419	04330
294190	04740
294196	04740
294197	04740
294198	04740
294203	04740
294204	04740
294213	04514 04612 04940 05320 05330 05332
294228	04514 04612 04940 05320 05330 05332
294236	03022 03420
29424	05016
29425	03050
294251	04650
294254	04010 04612
294257	04610
29426	03010
294269	04514 04612 04640 04940 05310 05320 05322 05330 05332
294270	04514 04612 04640 04940 05310 05320 05322 05330 05332
294273	04514 04612 04940 05310 05320 05322 05330 05332
294274	04514 04612 04940 05310 05320 05322 05330 05332
294281	04514 04612 04940 05320 05330 05332
294282	03010
29430	05016
29431	04010 04012 04360 04510 04650 04660 04810 05211
29432	04010 04012 04360 04510 04660 04810 05211
294320	00620
294324	00561 00564 00565
294328	04120 05340
29433	04012 04360 04510 04660 04810 05211
294331	04120 05012
294337	04510 04512
29434	04010 04660
29436	04610
294376	05016
294410	00510
29443	00271 00450
294449	00534
29445	00190 05010 05012 05016
294504	00190
294515	05213 05223
294518	04115
29452	05200 05211
294568	04520 04810
29458	04950
29462	04020 04080
29467	04010
294673	00511 00530 00531 00603 00604
29468	04612
29469	04620
294693	03022 03420
29470	00062
29471	04080
29473	00260 00350 00360 00410 00960
29476	04514
29477	04010 05010
29478	00190 05010 05012 05016
294790	04110 04120 05200 05222
294797	04060 04630 04640 05340
294810	00260 00970
29482	05014
294844	00010 05010
29487	00480 00980 00982
29492	04330
294924	04010 05200 05220
29495	05016
29496	04012 04020
294964	00190 05010 05012 05016
294972	00280
29498	00790
29499	04340 05200 05217
295037	00480 00980 00982
295051	00510
295052	04110 05221
29507	00190 05010 05012 05016
29508	04612
295088	00230 00251 00983
29513	04010 04370 04620 04664 04670 04912 05014
295144	04080
29516	00230 04910
295180	00550
29524	04360 04810
295252	04120
29526	00564 00565 00590 00591 00592 04010 04370 04664 04730 04912
29527	00590 04370 05200 05222
295274	05322
295277	05322
295278	05322
295279	04640 05322
29528	04130
29530	04060 04350
29531	00350 00360
295319	00510
295347	04010 04510 04670 04720 05211
29535	04930 04950
295378	04510 04650 04660 04662 04664 04670 04810
295382	04360
29539	00010 00053 00071 00120 00220 00280 00310 00340 00380 00410 00561 00620 00640 00641 00650 00903
29540	00100 00150
29541	03410
295420	00010 05010
295423	00010 05010
295430	00534
295445	04310
29545	05012
29554	00010 00020 00290 00620 00650
295543	00563
29555	04080
29556	04530
29557	04530
295589	04742
29559	04080
295596	04110
29560	04150 05200 05211
29562	00030 00230
295620	00240 00983
29566	00430 00450 00460 00480 00590
29568	04010 04540
295686	04120
295703	04610
295704	04120 05012
295710	04740
295711	04740
295712	04740
295713	04740
295715	04740
295719	04740
295720	04740
295721	04740
295723	04740
295724	04740
295725	04740
295728	04740
295729	04740
295730	04740
295732	04740
295734	04740
295735	04740
295736	04740
295739	04740
295741	04740
295743	04740
295744	04740
295746	04740
295747	04740
295748	04740
295750	04740
295751	04740
295754	04740
295758	04740
295759	04740
295763	04740
295765	04740
295766	04740
295767	04740
295768	04740
295769	04740
29577	04330 04950
295771	04740
295772	04740
295776	04740
295781	04740
295786	04740
295790	04740
295792	04740
295795	04740
295797	04740
295798	04740
295799	04740
29580	00100 00900
295801	04740
295806	04740
29581	04020 04080 04540
295810	04510 04520 04530 04670 04810
295813	04740
295814	04740
29582	00510
295822	04740
295824	04740
295827	04740
295828	04740
295829	04740
29583	04514 04670
295834	04740
295835	04740
295836	04740
295839	04740
295843	04740
295848	04740
295852	04740
295858	04740
295862	04740
295863	04740
295864	04740
295865	04740
295869	04740
295870	04740
295875	04740
295876	04740
295878	04740
295880	04740
295881	04740
295884	04740
295885	04740
295890	04740
295891	04740
295892	04740
295896	04740
295900	04740
295902	04740
295907	04740
29591	04010 04060 04350 04520 05200 05210 05212 05220
295910	04740
295914	04740
295917	04740
295919	04740
29592	00280 00290 00770
295923	00190 05010 05012 05016
29593	00330
295934	00533
29595	04020 04080 04540
295953	05340
29597	04080
29598	04020
29599	04020
29600	04020
296001	04740
296003	04740
296004	04740
296005	04740
296010	04740
296016	04740
296022	04740
296023	04740
296026	04740
296028	04740
296035	04740
296037	04740
296042	04740
296044	04740
29605	04530
296072	04630
296076	03060
296078	04012 04360 04510 04660 04810 05211
29611	00280
296117	00052
296137	04110
29614	03050 04612
29616	04514 04520
296161	04120
296169	03050
29622	05200 05210 05212
29623	00040 00053 00150 00500 00830 00860 00980 00982 00983
296259	00010 00620 00640 00720
29627	04080 04720 04730 05014
29628	04080 04730
29629	04080
29630	03050 04612
29631	04130
296313	04510 04530 04670 04810
29632	00140 00150
29633	00534
29634	00010 00272 00620 00640
29636	04080
296360	00563
296368	04120
296369	04020
29637	00072 00280 00650
296370	04614
296371	03320
296394	00510
29640	00510 00563
29643	04512
29644	04010
29645	04520
296456	04510 04512 04514 04810 05200 05222
29646	00010 00071 00120 00350 00624 00641 00830 00980 00982
29647	04530
29650	05010
29651	00010 00053 00071 00120 00220 00280 00310 00340 00380 00410 00561 00620 00640 00641 00650 00903
29653	00561 00564
296545	04610 05322
296554	04540
296558	04110 04120
296564	00601
29657	04710
296571	00051 00530 00730 00740
29658	04010
29659	04020 04080
296596	03010
296603	04510 04650 04660 04662 04664 04670 04810
296624	00510
29665	04020 04080
296654	04810
296658	00190 05010 05012 05016
29666	03050
296661	04740
296663	04740
296666	04740
296667	04740
296669	04740
296672	04740
296675	04740
296677	04740
296678	04740
296679	04740
29668	03050
296682	04740
296684	04740
296685	04740
296686	04740
296687	04740
296689	04740
29669	03050
296690	04740
296694	04740
29670	03050
296709	03010
29671	03050
296710	04810
29672	03050
29673	03050
29674	03050
29675	03050
29676	03050
29677	03050
296787	04360
296789	04360
29680	00140
29683	04612 05332
29684	04612
29685	03030 04110
296851	00361 00363
29687	04610 05322
29688	00562
296883	03030 03420 03430 03440
29689	04080
29691	00230 04020
29692	00564 00565 00590 00591 00592 04010 04370 04664 04730 04912
29693	04020 05010
29694	04080
29695	04080
296953	04620
296973	00010
296981	00190
29699	04210 04910
29702	05010
297029	00480 00980 00982
29705	04080
29707	04080
29708	04080
29709	04080
29711	00280
297113	00260 00970
29714	04940
29715	04020
29716	04010 04020 04912 04930 05010
29717	04010 04020 04930
297176	04110
29722	05010
29725	00120 00430 01040
29728	03030 04110
29733	04080
297357	04520 04530 04670 05200 05213
297376	05012
297389	00230
29739	00480
297393	00530
29740	00071
29741	04012 04070 04150 04210 04370 04510 04620 04630 04650 04660 04662 04664 04670 04810 04910 04930 05200 05210 05211 05212 05213 05214 05215 05218 05220 05221 05222 05223
297417	00251 00530
29744	04360
29745	04360
29748	04010 04020 04210 04310 04360 04370 04650 04660 04662 04720 05010 05014
29749	04010 04020 04210 04310 04360 04370 04650 04660 04662 04720 05010 05014
29750	00512
297508	00760
29751	04360
297518	04810
29752	03010
29753	04110
29754	00190 05010 05012 05016
297554	00532
297561	03440
297566	00190
29757	00190
29758	00604
297604	04060
297682	04010
297755	03010
297795	04080
297797	00190
297893	04110 04330 05016 05200 05220
297930	04120
297932	00190
297961	04120 05012
297969	00330 00970
297990	00190 05010 05012 05016
298003	00052 00520
298012	03420
298016	00010 05010
298038	04740
298039	04740
298040	04740
298042	04740
298044	04740
298045	04740
298046	04740
298049	04740
298071	00530
298074	03420
298079	00010 00053 00071 00120 00220 00280 00310 00340 00380 00410 00561 00620 00640 00641 00650 00903
298098	00230 00240 03030 03410 03420
298103	00190
298182	00350 04916
298205	04060 04140 04612 04620 04630 04650 05320
298210	04060 04140 04612 04620 04630 04650 05320
298211	04060 04140 04612 04620 04630 04650 05320
298213	04060 04140 04612 04620 04630 04650 05320
298220	04060 04140 04612 04620 04630 04650 05320
298221	04060 04140 04612 04620 04630 04650 05320
298288	04610 05322
298298	00100
298317	04120
298370	00480
298376	00480 00590
298394	04740
298396	04740
298397	04740
298410	00240
298423	00071 00590 00830 03320
298451	00190
298468	04740
298474	04740
298475	04740
298476	04740
298478	04740
298487	04514 04530 04670
298518	04060 04630 04640 05200
298521	04080
298524	05016
298566	04610 05322
298575	05012
298596	00020 00190 05010 05012 05016
298607	00220
298652	04120
298655	00030
298657	00910
298689	04120 05012
298690	00532 00534
298724	04740
298733	04740
298734	04740
298762	00190 05010 05012 05016
298795	04110 04115
298881	00230 00240 00760
298933	03030
298934	00363 00624
298941	04510 04512 05200 05222
298942	00010 00020 00260 00280 00620
298947	00562 04012 04070 04150 04210 04370 04510 04620 04630 04650 04660 04662 04664 04670 04810 04910 04930 05200 05210 05211 05212 05213 05214 05215 05218 05220 05221 05222 05223
298954	00030 00230
298975	04810
299012	04510 04670
299052	00010 00030 00051
299084	03030 03410 03420 03430 04110
299105	04020 05012 05016
299112	00230 00240 03030 03410 03420
299147	04310
299159	00190
299195	00130
299201	00020 00310
299219	04330
299331	04612 05200 05215
299553	04740
299570	04740
299576	04740
299582	04740
299586	04740
299588	04740
299589	04740
299593	04740
299596	04740
299606	05322
299609	02010
299611	04310 04810 05200 05210 05213 05217
299618	04010 04910
299643	00190 05010 05012 05016
299691	04710
299732	00590
299737	04360
299825	00531
299827	04620
299850	05016
299851	00271 00450 00970
299857	00260 00460 00670 00680
299858	05010
299907	00534
299954	00190 05010 05012 05016
299971	00190
299976	00230 00240 00480 04115
300046	00563
300047	00190 05010 05012 05016
300067	00750
300078	05016
300079	03010
300084	03420 04110 04120 04310 04350 05200 05211
300089	00051
300121	04110
300126	04115
300129	00600
300160	05012
300177	04210 04620
300194	04740
300199	04740
300202	04740
300205	04740
300218	04540
300253	04150
300284	00510
300339	03320 05200 05219
300392	04740
300395	04740
300400	04740
300405	04740
300407	04740
300408	04740
300411	04740
300414	04740
300425	04740
300447	04010
300514	04115
300519	04514 04670
300524	04740
300525	04740
300529	04740
300538	04740
300540	04740
300548	04740
300549	04740
300551	04740
300552	04740
300554	04740
300557	04740
300558	04740
300560	04740
300565	04740
300566	04740
300567	04740
300568	04740
300573	04740
300576	04740
300577	04740
300581	04740
300583	04740
300584	04740
300589	04740
300595	04740
300599	04740
300600	04740
300602	04740
300603	04740
300605	04740
300607	04740
300610	04740
300613	04740
300615	04740
300616	04740
300620	04740
300621	04740
300624	04740
300625	04740
300626	04740
300627	04740
300630	04740
300632	04740
300634	04740
300635	04740
300637	04740
300639	04740
300640	04740
300643	04740
300664	02010
300668	00510
300677	00190
300678	04640 04660
300711	04110 04115 04210
300741	00051
300772	04120 04630 05200 05222
300886	00670
300901	00310
300920	04514 04530 04670
300944	04110 04115
300948	04120
300955	04012 04660
300980	04010
300981	00220
300985	03410
300989	00150 00340 00350 00380 00440 00450
300992	04010
301000	04120 05012
301005	00230 00983
301011	00190 05010 05012 05016
301013	04115
301059	04210 04620
301062	04210
301066	04060
301086	04060
301088	04060
301112	04530
301123	00190
301132	04060
301133	04060
301164	04330
301233	04740
301246	00230 00240 03020
301252	04612 05200 05215
301254	00252 00970
301276	00280 00640
301289	04060
301323	00230 00240 03030
301346	04360
301348	04650 04660 05340
301363	04010
301365	04060
301382	03420
301384	00280 00410 00640
301427	00190 05010 05012 05016
301430	04110
301438	03010
301440	04310 04916 05200 05210 05217
301458	00190 05010 05012 05016
301482	02010
301511	04810
301516	04340 05200 05217
301517	00120 03320
301543	00600
301544	00400 00970
301555	04120
301574	04150
301595	00040 00053 00150 00500 00830 00860 00980 00982 00983
301610	04740
301611	04740
301626	04514 04660
301628	00010 05010
302027	04740
302041	04740
302044	04740
302045	04740
302087	04740
302254	04740
302302	00532
302365	04130
302378	04080
302395	02010
302424	04060
302425	00561 00830
302470	04610
302489	00534
302499	00512
302502	03420 04120
302553	00310
302668	04614
302711	04310
302783	05322
302821	04740
302823	04740
302824	04740
302825	04740
302915	00051
302938	04120
302950	00230 04020 04540 04912 04916
302954	04740
302958	04740
302965	04060
302972	00530
302983	04010
303024	04120 04310 04340
303073	04810
303100	00510
303101	04330
303175	05322
303179	00230
303183	04130
303185	05211
303194	03440
303200	04010 04620 04664 04912 05014
303206	04140 04150
303218	00534
303242	05016
303272	00260 00310
303277	00563
303285	05200 05222
303296	04740
303342	04810
303353	03050
303369	03410
303375	03440
303393	00190 05010 05012 05016
303414	05310
303448	00010 05010
303471	04010
303478	04120
303539	04330
303563	00220
303586	04310 04340 04916 05200 05217
303604	04010 04912
303605	04150
303614	04120 04350
303634	04730 04810
303689	04120
303693	00510
303702	00511
303747	04640
303811	04310 04330 04916 05200 05210 05217
303823	04010
303889	00010 05010
303901	04360
303918	03022
303923	00533 00601
303968	05016
304000	04530
304023	00601
304024	00860
304026	04740
304073	04514 04530 04670
304091	04060 04630
304109	04810
304124	04514 04530 04670
304125	04514 04530 04670
304314	04660 04662
304322	00532 00920
304388	04514 04530 04670
304407	04514 04530 04670
304429	00260
304490	04110 04120
304522	04120
304528	03030 03420 03430
304530	04010
304542	00130
304573	00230 00240 03030 03410 03420
304577	03410 05340
304580	04810
304591	04330
304610	04740
304633	04740
304657	00230 00240 00480 04115
304719	03420
304729	04340 05200 05217
304786	04010
304798	04115
304805	00530
304833	05322
304860	00530
304862	05200 05216
304883	04012
304913	04510 04512
304917	04610
304919	00252 00970
304929	04610
304962	05010
304966	04650 05322
304971	05014
304985	04740
304990	04740
304991	04740
305000	03430
305078	04510 04512 05200 05222
305081	04514 04640
305149	00230
305236	04060 04620
305264	00040 00053 00150 00500 00830 00860 00980 00982 00983
305268	04120
305311	04670
305341	04670
305348	00785
305353	04620
305420	04110 04120
305450	04650
305509	00230 04020 04540 04720 04912 04916
305539	04630
305571	00533 00601
305600	04120
305679	04510 04520 04670 04810
305711	04740
305816	00960
305828	04630 04910 04930
305841	04740
305889	00730
305896	04630
305897	04010 04310 04360 04370 04650 04660 04662
305957	03410
305999	05200 05215
306004	04120
306012	00230 00240 03020
306115	00010 05010
306204	04010 04510
306243	04010
306247	04060
306262	00780
306268	00512
306274	03420
306353	04612 05340
306375	00532
306400	04510 04670
306428	04010 04612
306454	04514 04530 04670
306460	00565
306478	00190 05010 05012 05016
306516	03022
306586	00260 00670 00910
306628	04510 04512 05200 05222
306722	05200 05219
306748	04060
306761	04610
306764	00310
306790	04360
306792	04080
306804	00290 00970
306808	00562 04070
306860	00601
306879	00400 00970
306886	04210 04620
306945	05322
306962	05322
306969	05322
306970	05322
307100	04020 04070 04720 04740 04910 04912 04916 05010 05214
307199	04514
307212	00340 00410
307231	04310 04360 04370 04650 04660 04662
307237	04530
307270	00620
307309	05012
307351	04540
307366	04660 04662
307395	04360
307403	04060 04640 05200
307483	04510 04810
307485	03022
307491	00340 00970
307492	00340 00970
307505	04520 04530 04670 05200 05213
307511	04110
307582	04510 04512 05200 05222
307618	04514 04670
307641	04310 04520 04530
307759	00251 00252
307799	04530
307820	04310 04360 04370 04650 04660 04662
307821	03050
307838	00533
307858	00620
307859	00533
307927	03022
307989	04360
308015	04740
308016	04740
308023	04520
308068	04310
308100	00071 00072 00280 00310 00380 00620 00632 00640 00650
308106	04010 04912
308163	04060
308190	00830
308267	04010 04620
308345	00310
308384	04120
308416	05014
308417	04514 04520
308445	00980
308478	04630
308490	00790
308501	04514 04640 04662
308508	04120
308572	04530 04810
308578	05016
308589	00600 04020 04370
308666	04810
308669	04120
308692	04310
308701	00260 00970
308716	04060 04630
308755	03440
308757	00510
308775	04120
308776	00230
308800	00350 00740 00950 04916
308853	04740
308901	05322
308909	00600
308913	05200 05211
308937	04110
308965	04010 04020 04210 04310 04360 04370 04650 04660 04662 04720 05010 05014
308977	04060 04630
308995	04514 04650 04670 04810
309004	00100
309051	00563
309070	00860
309165	04010 04210 04620 04660 04662 04920 05200 05212 05215 05220 05221 05222
309168	04010
309179	04310
309194	03022
309217	04640
309221	04740
309222	04740
309225	04740
309242	04020
309262	00100
309280	04360
309295	04010 04210 04620 04660 04662 04920 05200 05212 05215 05220 05221 05222 05340
309304	04514
309312	00260
309361	04010 04210 04620 04660 04662 04920 05200 05212 05215 05220 05221 05222
309368	04510 04512 05200 05222
309377	04310
309391	00190 00860
309419	00562 04070 04510 04810
309452	04010 05200
309513	04910
309557	04530
309574	04740
309578	04740
309583	04740
309584	04514 04612 04940 05320 05330 05332
309596	00290 00970
309600	04514 04612 04940 05320 05330 05332
309603	04514 04612 04940 05320 05330 05332
309607	04514 04612 04940 05320 05330 05332
309621	04514 04612 04940 05310 05320 05322 05330 05332
309622	04514 04612 04940 05310 05320 05322 05330 05332
309627	04514 04612 04940 05320 05330 05332
309638	03022
309680	00271
309684	04514 04650 04670 04810
309696	05200 05220
309732	00430
